ensembl id;gene name;chrom;start;end
ENSG00000171793;CTPS1;1;40979335;41012565
ENSG00000171790;SLFNL1;1;41015597;41023237
ENSG00000010803;SCMH1;1;41027200;41242154
ENSG00000204060;FOXO6;1;41361922;41383590
ENSG00000127129;EDN2;1;41478775;41484673
ENSG00000127124;HIVEP3;1;41506365;42035925
ENSG00000044012;GUCA2B;1;42153421;42155824
ENSG00000197273;GUCA2A;1;42162691;42164718
ENSG00000198815;FOXJ3;1;42176539;42335877
ENSG00000177181;RIMKLA;1;42380795;42422578
ENSG00000066185;ZMYND12;1;42430329;42456267
ENSG00000127125;PPCS;1;42456117;42473385
ENSG00000186409;CCDC30;1;42463330;42654664
ENSG00000171960;PPIH;1;42658425;42676758
ENSG00000065978;YBX1;1;42682427;42702349
ENSG00000164007;CLDN19;1;42733093;42740254
ENSG00000117385;P3H1;1;42746335;42767084
ENSG00000164008;C1orf50;1;42767269;42775747
ENSG00000283580;RP5-994D16.12;1;42767292;42794493
ENSG00000274386;TMEM269;1;42785007;42816619
ENSG00000177868;SVBP;1;42807052;42817252
ENSG00000164010;ERMAP;1;42817124;42844989
ENSG00000164011;ZNF691;1;42846573;42852477
ENSG00000117394;SLC2A1;1;42925375;42959173
ENSG00000186973;FAM183A;1;43145153;43156396
ENSG00000117395;EBNA1BP2;1;43164175;43270936
ENSG00000243710;CFAP57;1;43172149;43254358
ENSG00000179178;TMEM125;1;43269994;43274002
ENSG00000253313;C1orf210;1;43281883;43285617
ENSG00000066056;TIE1;1;43300993;43323108
ENSG00000117400;MPL;1;43337849;43352772
ENSG00000117399;CDC20;1;43358955;43363203
ENSG00000066322;ELOVL1;1;43363397;43368074
ENSG00000159479;MED8;1;43383917;43389808
ENSG00000198198;SZT2;1;43389882;43454247
ENSG00000178922;HYI;1;43451003;43453989
ENSG00000142949;PTPRF;1;43525187;43623666
ENSG00000066135;KDM4A;1;43650158;43705515
ENSG00000126091;ST3GAL3;1;43705824;43931165
ENSG00000117407;ARTN;1;43933320;43937241
ENSG00000117408;IPO13;1;43946939;43968022
ENSG00000132768;DPH2;1;43970000;43973369
ENSG00000117410;ATP6V0B;1;43974487;43978295
ENSG00000117411;B4GALT2;1;43978943;43991170
ENSG00000159214;CCDC24;1;43991359;43996528
ENSG00000196517;SLC6A9;1;43991500;44031467
ENSG00000171872;KLF17;1;44118850;44135140
ENSG00000283039;KLF18;1;44137821;44141631
ENSG00000178028;DMAP1;1;44213455;44220681
ENSG00000117419;ERI3;1;44221070;44355260
ENSG00000187147;RNF220;1;44405194;44651724
ENSG00000126106;TMEM53;1;44635238;44674555
ENSG00000198520;C1orf228;1;44674692;44725591
ENSG00000142945;KIF2C;1;44739818;44767767
ENSG00000142937;RPS8;1;44775251;44778779
ENSG00000142959;BEST4;1;44783585;44787705
ENSG00000173846;PLK3;1;44800225;44805990
ENSG00000188396;TCTEX1D4;1;44805913;44806675
ENSG00000222009;BTBD19;1;44808482;44815585
ENSG00000117425;PTCH2;1;44819844;44843063
ENSG00000070785;EIF2B3;1;44850522;44986722
ENSG00000126107;HECTD3;1;45002540;45011329
ENSG00000126088;UROD;1;45012147;45015575
ENSG00000162415;ZSWIM5;1;45016399;45306209
ENSG00000186603;HPDL;1;45326905;45328533
ENSG00000132781;MUTYH;1;45329163;45340470
ENSG00000132773;TOE1;1;45339670;45343975
ENSG00000070759;TESK2;1;45343883;45491166
ENSG00000280670;CCDC163;1;45493866;45500079
ENSG00000132763;MMACHC;1;45500053;45513382
ENSG00000117450;PRDX1;1;45511036;45523047
ENSG00000117448;AKR1A1;1;45550543;45570049
ENSG00000132780;NASP;1;45583846;45618904
ENSG00000159588;CCDC17;1;45620044;45624057
ENSG00000159592;GPBP1L1;1;45627304;45688113
ENSG00000159596;TMEM69;1;45687214;45694443
ENSG00000197429;IPP;1;45694324;45750650
ENSG00000086015;MAST2;1;45786987;46036124
ENSG00000117461;PIK3R3;1;46040140;46133036
ENSG00000278139;RP4-533D7.6;1;46043661;46176488
ENSG00000117472;TSPAN1;1;46175073;46185958
ENSG00000250719;RP11-322N21.2;1;46175486;46176478
ENSG00000085998;POMGNT1;1;46188682;46220305
ENSG00000171357;LURAP1;1;46203334;46221261
ENSG00000085999;RAD54L;1;46247688;46278473
ENSG00000132128;LRRC41;1;46261196;46303608
ENSG00000173660;UQCRH;1;46303631;46316776
ENSG00000117481;NSUN4;1;46340177;46365152
ENSG00000117480;FAAH;1;46394265;46413848
ENSG00000197587;DMBX1;1;46506996;46514226
ENSG00000282881;RP11-49P4.7;1;46532166;46533614
ENSG00000162456;KNCN;1;46545644;46551527
ENSG00000079277;MKNK1;1;46557408;46616843
ENSG00000142961;MOB3C;1;46607715;46616891
ENSG00000123472;ATPAF1;1;46632737;46673867
ENSG00000186118;TEX38;1;46668855;46673594
ENSG00000159658;EFCAB14;1;46675159;46719064
ENSG00000142973;CYP4B1;1;46757838;46819413
ENSG00000187048;CYP4A11;1;46929177;46941484
ENSG00000186377;CYP4X1;1;47023568;47050751
ENSG00000186160;CYP4Z1;1;47067488;47118319
ENSG00000162365;CYP4A22;1;47137435;47149741
ENSG00000162366;PDZK1IP1;1;47183593;47191044
ENSG00000162367;TAL1;1;47216290;47232220
ENSG00000123473;STIL;1;47250139;47314147
ENSG00000162368;CMPK1;1;47333797;47378839
ENSG00000186790;FOXE3;1;47416072;47418052
ENSG00000186564;FOXD2;1;47436017;47440691
ENSG00000269113;TRABD2B;1;47760528;47996895
ENSG00000117834;SLC5A9;1;48222685;48248644
ENSG00000132122;SPATA6;1;48295372;48472208
ENSG00000186094;AGBL4;1;48532855;50023913
ENSG00000162373;BEND5;1;48727523;48776969
ENSG00000162374;ELAVL4;1;50048014;50203786
ENSG00000142700;DMRTA2;1;50417550;50423500
ENSG00000185104;FAF1;1;50437028;50960263
ENSG00000123080;CDKN2C;1;50960745;50974633
ENSG00000204006;C1orf185;1;51102234;51148086
ENSG00000123091;RNF11;1;51236271;51273455
ENSG00000085831;TTC39A;1;51287258;51345116
ENSG00000085832;EPS15;1;51354263;51519328
ENSG00000117859;OSBPL9;1;51577179;51798427
ENSG00000078618;NRDC;1;51789191;51878937
ENSG00000169213;RAB3B;1;51907956;51990764
ENSG00000117862;TXNDC12;1;52020131;52056171
ENSG00000198841;KTI12;1;52032103;52033816
ENSG00000134717;BTF3L4;1;52056125;52090716
ENSG00000157077;ZFYVE9;1;52142094;52346686
ENSG00000154222;CC2D1B;1;52345723;52366193
ENSG00000085840;ORC1;1;52372829;52404459
ENSG00000134748;PRPF38A;1;52404564;52420839
ENSG00000134744;ZCCHC11;1;52408282;52553487
ENSG00000116157;GPX7;1;52602372;52609051
ENSG00000182183;FAM159A;1;52633344;52669683
ENSG00000162377;COA7;1;52684451;52698366
ENSG00000162378;ZYG11B;1;52726467;52827342
ENSG00000203995;ZYG11A;1;52842511;52894998
ENSG00000121310;ECHDC2;1;52895910;52927212
ENSG00000116171;SCP2;1;52927229;53051703
ENSG00000174348;PODN;1;53062052;53085502
ENSG00000162383;SLC1A7;1;53087179;53142632
ENSG00000157184;CPT2;1;53196429;53214197
ENSG00000162384;C1orf123;1;53214099;53220617
ENSG00000162385;MAGOH;1;53226892;53238610
ENSG00000157193;LRP8;1;53242364;53328070
ENSG00000143006;DMRTB1;1;53459399;53467488
ENSG00000174332;GLIS1;1;53506237;53738106
ENSG00000058804;NDC1;1;53765460;53838860
ENSG00000058799;YIPF1;1;53851719;53889834
ENSG00000211452;DIO1;1;53891239;53911086
ENSG00000081870;HSPB11;1;53916574;53945929
ENSG00000116212;LRRC42;1;53946077;53968168
ENSG00000203985;LDLRAD1;1;54007299;54018186
ENSG00000116209;TMEM59;1;54026681;54053504
ENSG00000116205;TCEANC2;1;54053587;54112519
ENSG00000256407;RP11-446E24.4;1;54132686;54200073
ENSG00000157211;CDCP2;1;54132968;54153770
ENSG00000215883;CYB5RL;1;54169651;54200036
ENSG00000116221;MRPL37;1;54184041;54225464
ENSG00000157216;SSBP3;1;54225432;54413479
ENSG00000162390;ACOT11;1;54542257;54639192
ENSG00000162391;FAM151A;1;54609182;54623556
ENSG00000184313;MROH7;1;54641754;54710266
ENSG00000271723;MROH7-TTC4;1;54641786;54742308
ENSG00000243725;TTC4;1;54715822;54742657
ENSG00000162396;PARS2;1;54756898;54764514
ENSG00000006555;TTC22;1;54779712;54801267
ENSG00000162398;LEXM;1;54806063;54842252
ENSG00000116133;DHCR24;1;54849633;54887218
ENSG00000143001;TMEM61;1;54980792;54992293
ENSG00000162399;BSND;1;54998933;55010883
ENSG00000169174;PCSK9;1;55039548;55064852
ENSG00000162402;USP24;1;55066359;55215113
ENSG00000162407;PLPP3;1;56494747;56645301
ENSG00000162409;PRKAA2;1;56645322;56715335
ENSG00000187889;C1orf168;1;56718804;56819696
ENSG00000157131;C8A;1;56854806;56918221
ENSG00000021852;C8B;1;56929210;56966140
ENSG00000173406;DAB1;1;56994778;58546734
ENSG00000162600;OMA1;1;58415384;58546802
ENSG00000184292;TACSTD2;1;58575423;58577773
ENSG00000162601;MYSM1;1;58654739;58700092
ENSG00000177606;JUN;1;58780788;58784327
ENSG00000172456;FGGY;1;59296638;59810647
ENSG00000134709;HOOK1;1;59814786;59876378
ENSG00000134716;CYP2J2;1;59893308;59926790
ENSG00000162598;C1orf87;1;59987269;60073770
ENSG00000162599;NFIA;1;60865259;61462793
ENSG00000162604;TM2D1;1;61681046;61725423
ENSG00000132849;PATJ;1;61742477;62178675
ENSG00000240563;L1TD1;1;62194831;62212328
ENSG00000132854;KANK4;1;62236979;62319414
ENSG00000162607;USP1;1;62436297;62451804
ENSG00000116641;DOCK7;1;62454298;62688368
ENSG00000132855;ANGPTL3;1;62597487;62606159
ENSG00000125703;ATG4C;1;62784135;62865513
ENSG00000187140;FOXD3;1;63323041;63325126
ENSG00000088035;ALG6;1;63367590;63438562
ENSG00000142856;ITGB3BP;1;63440770;63593721
ENSG00000203965;EFCAB7;1;63523372;63572693
ENSG00000079739;PGM1;1;63593276;63660245
ENSG00000185483;ROR1;1;63774022;64181498
ENSG00000177414;UBE2U;1;64203627;64267368
ENSG00000158966;CACHD1;1;64470792;64693058
ENSG00000162437;RAVER2;1;64745095;64833232
ENSG00000162434;JAK1;1;64833229;64966504
ENSG00000162433;AK4;1;65147549;65232145
ENSG00000116675;DNAJC6;1;65248219;65415869
ENSG00000213625;LEPROT;1;65420587;65436007
ENSG00000116678;LEPR;1;65420652;65641559
ENSG00000184588;PDE4B;1;65792514;66374579
ENSG00000118473;SGIP1;1;66533383;66748299
ENSG00000152760;TCTEX1D1;1;66752459;66778787
ENSG00000172410;INSL5;1;66797741;66801256
ENSG00000152763;WDR78;1;66812885;66924887
ENSG00000198160;MIER1;1;66924895;66988619
ENSG00000116704;SLC35D1;1;66999332;67054099
ENSG00000203963;C1orf141;1;67092165;67231853
ENSG00000162594;IL23R;1;67138907;67259979
ENSG00000081985;IL12RB2;1;67307364;67396900
ENSG00000142864;SERBP1;1;67407810;67430415
ENSG00000116717;GADD45A;1;67685061;67688338
ENSG00000172380;GNG12;1;67701466;67833467
ENSG00000162595;DIRAS3;1;68045962;68051631
ENSG00000116729;WLS;1;68098473;68233120
ENSG00000116745;RPE65;1;68428822;68449959
ENSG00000024526;DEPDC1;1;68474152;68497221
ENSG00000033122;LRRC7;1;69568398;70151945
ENSG00000066557;LRRC40;1;70144805;70205620
ENSG00000116754;SRSF11;1;70205682;70253052
ENSG00000118454;ANKRD13C;1;70260588;70354734
ENSG00000197568;HHLA3;1;70354805;70385339
ENSG00000116761;CTH;1;70411218;70439851
ENSG00000050628;PTGER3;1;70852353;71047808
ENSG00000132485;ZRANB2;1;71063291;71081297
ENSG00000172260;NEGR1;1;71395940;72282734
ENSG00000162620;LRRIQ3;1;74026015;74198187
ENSG00000254685;FPGT;1;74198212;74234086
ENSG00000259030;FPGT-TNNI3K;1;74198235;74543982
ENSG00000116783;TNNI3K;1;74235401;74544428
ENSG00000162621;LRRC53;1;74469878;74512614
ENSG00000178965;ERICH3;1;74568111;74673738
ENSG00000116791;CRYZ;1;74705482;74733408
ENSG00000162623;TYW3;1;74733152;74766678
ENSG00000162624;LHX8;1;75128434;75161533
ENSG00000137968;SLC44A5;1;75202131;75611116
ENSG00000117054;ACADM;1;75724347;75787575
ENSG00000137955;RABGGTB;1;75786197;75795079
ENSG00000057468;MSH4;1;75796882;75913238
ENSG00000154007;ASB17;1;75918873;75932431
ENSG00000184005;ST6GALNAC3;1;76074719;76634601
ENSG00000117069;ST6GALNAC5;1;76867441;77065711
ENSG00000142892;PIGK;1;77088990;77219430
ENSG00000154027;AK5;1;77282051;77559969
ENSG00000036549;ZZZ3;1;77562416;77683419
ENSG00000077254;USP33;1;77695987;77759852
ENSG00000180488;MIGA1;1;77779624;77879539
ENSG00000162614;NEXN;1;77888513;77943895
ENSG00000162613;FUBP1;1;77944055;77979110
ENSG00000162616;DNAJB4;1;77979175;78017964
ENSG00000137960;GIPC2;1;77979542;78138449
ENSG00000122420;PTGFR;1;78303884;78539749
ENSG00000137959;IFI44L;1;78619922;78646145
ENSG00000137965;IFI44;1;78649796;78664078
ENSG00000162618;ADGRL4;1;78889764;79006718
ENSG00000117114;ADGRL2;1;81306160;81992436
ENSG00000137941;TTLL7;1;83865028;83999150
ENSG00000142875;PRKACB;1;84078062;84238498
ENSG00000203943;SAMD13;1;84298366;84389957
ENSG00000137976;DNASE2B;1;84398532;84415018
ENSG00000117133;RPF1;1;84479259;84497790
ENSG00000174021;GNG5;1;84498325;84506565
ENSG00000122432;SPATA1;1;84506300;84566194
ENSG00000117151;CTBS;1;84549606;84574480
ENSG00000117155;SSX2IP;1;84643707;84690803
ENSG00000171517;LPAR3;1;84811602;84893213
ENSG00000153898;MCOLN2;1;84925583;84997113
ENSG00000162643;WDR63;1;84999147;85133138
ENSG00000055732;MCOLN3;1;85018082;85048499
ENSG00000097096;SYDE2;1;85156873;85201046
ENSG00000162642;C1orf52;1;85249953;85259672
ENSG00000142867;BCL10;1;85266248;85277090
ENSG00000153904;DDAH1;1;85318481;85578363
ENSG00000142871;CYR61;1;85580761;85583962
ENSG00000117174;ZNHIT6;1;85649423;85708433
ENSG00000171502;COL24A1;1;85729233;86156943
ENSG00000122417;ODF2L;1;86346824;86396342
ENSG00000137975;CLCA2;1;86424086;86456558
ENSG00000016490;CLCA1;1;86468368;86500289
ENSG00000016602;CLCA4;1;86547078;86580754
ENSG00000097033;SH3GLB1;1;86704570;86748184
ENSG00000183291;SELENOF;1;86862445;86914424
ENSG00000153936;HS2ST1;1;86914648;87109998
ENSG00000267561;RP5-1052I5.2;1;86993009;87169204
ENSG00000143013;LMO4;1;87328468;87348923
ENSG00000065243;PKN2;1;88684222;88836255
ENSG00000137947;GTF2B;1;88852932;88891944
ENSG00000137944;KYAT3;1;88935773;88992953
ENSG00000213516;RBMXL1;1;88979456;88992960
ENSG00000117226;GBP3;1;89006666;89022894
ENSG00000117228;GBP1;1;89052319;89065360
ENSG00000162645;GBP2;1;89106132;89150456
ENSG00000213512;GBP7;1;89131751;89176040
ENSG00000162654;GBP4;1;89181148;89198932
ENSG00000154451;GBP5;1;89258950;89272804
ENSG00000183347;GBP6;1;89364058;89386461
ENSG00000197147;LRRC8B;1;89524836;89597864
ENSG00000171488;LRRC8C;1;89633072;89769903
ENSG00000271949;RP11-302M6.4;1;89633140;89933250
ENSG00000171492;LRRC8D;1;89821014;89936611
ENSG00000162664;ZNF326;1;89995112;90035531
ENSG00000143032;BARHL2;1;90711539;90717237
ENSG00000122482;ZNF644;1;90915298;91022272
ENSG00000162669;HFM1;1;91260766;91404869
ENSG00000097046;CDC7;1;91500893;91525764
ENSG00000069702;TGFBR3;1;91680343;91906335
ENSG00000137948;BRDT;1;91949371;92014426
ENSG00000172031;EPHX4;1;92029982;92063536
ENSG00000230667;SETSIP;1;92074533;92075441
ENSG00000284413;BTBD8;1;92080305;92147840
ENSG00000189195;BTBD8;1;92080305;92184725
ENSG00000069712;KIAA1107;1;92166985;92184723
ENSG00000203910;C1orf146;1;92217940;92245813
ENSG00000174842;GLMN;1;92246402;92298987
ENSG00000122484;RPAP2;1;92298965;92402056
ENSG00000162676;GFI1;1;92474762;92486876
ENSG00000067208;EVI5;1;92508696;92792404
ENSG00000122406;RPL5;1;92832025;92841924
ENSG00000154511;FAM69A;1;92832737;92961522
ENSG00000143033;MTF2;1;93079235;93139081
ENSG00000117500;TMED5;1;93149742;93180728
ENSG00000122483;CCDC18;1;93179919;93278730
ENSG00000117505;DR1;1;93345888;93369498
ENSG00000137942;FNBP1L;1;93448131;93554661
ENSG00000137936;BCAR3;1;93561786;93847150
ENSG00000067334;DNTTIP2;1;93866283;93879918
ENSG00000023909;GCLM;1;93885205;93909456
ENSG00000198691;ABCA4;1;93992835;94121132
ENSG00000137962;ARHGAP29;1;94148988;94275068
ENSG00000117528;ABCD3;1;94418455;94518666
ENSG00000117525;F3;1;94529225;94541800
ENSG00000143036;SLC44A3;1;94820342;94895246
ENSG00000117519;CNN3;1;94896949;94927278
ENSG00000172339;ALG14;1;94974407;95072945
ENSG00000152078;TMEM56;1;95117338;95197607
ENSG00000271092;TMEM56-RWDD3;1;95117923;95247225
ENSG00000122481;RWDD3;1;95234155;95247225
ENSG00000117569;PTBP2;1;96721665;96823738
ENSG00000188641;DPYD;1;97077743;97921049
ENSG00000162627;SNX7;1;98661701;98760500
ENSG00000117598;PLPPR5;1;98890245;99005032
ENSG00000117600;PLPPR4;1;99263953;99309590
ENSG00000099260;PALMD;1;99645943;99694541
ENSG00000156869;FRRS1;1;99708703;99766631
ENSG00000162688;AGL;1;99850084;99924023
ENSG00000117620;SLC35A3;1;99969351;100035637
ENSG00000283761;RP4-714D9.5;1;99970011;100083321
ENSG00000156875;MFSD14A;1;100038097;100083377
ENSG00000156876;SASS6;1;100083563;100132955
ENSG00000122435;TRMT13;1;100133150;100150497
ENSG00000122477;LRRC39;1;100148449;100178273
ENSG00000137992;DBT;1;100186919;100249834
ENSG00000137996;RTCA;1;100266207;100292769
ENSG00000079335;CDC14A;1;100345025;100520277
ENSG00000181656;GPR88;1;100538137;100542018
ENSG00000162692;VCAM1;1;100719742;100739045
ENSG00000162694;EXTL2;1;100872372;100895998
ENSG00000162695;SLC30A7;1;100896076;100981753
ENSG00000117543;DPH5;1;100989623;101026088
ENSG00000170989;S1PR1;1;101236888;101241518
ENSG00000118733;OLFM3;1;101802574;101997030
ENSG00000060718;COL11A1;1;102876467;103108496
ENSG00000185946;RNPC3;1;103525691;103555239
ENSG00000240038;AMY2B;1;103553815;103579534
ENSG00000243480;AMY2A;1;103616811;103625780
ENSG00000237763;AMY1A;1;103655290;103664554
ENSG00000174876;AMY1B;1;103687415;103696680
ENSG00000187733;AMY1C;1;103750406;103758690
ENSG00000198890;PRMT6;1;107056679;107059294
ENSG00000162631;NTNG1;1;107140007;107483458
ENSG00000134215;VAV3;1;107571160;107965144
ENSG00000085491;SLC25A24;1;108134036;108200849
ENSG00000196427;NBPF4;1;108223341;108244081
ENSG00000186086;NBPF6;1;108450282;108471002
ENSG00000162636;FAM102B;1;108560089;108644900
ENSG00000162639;HENMT1;1;108648290;108661526
ENSG00000134186;PRPF38B;1;108692323;108701803
ENSG00000143107;FNDC7;1;108712657;108742740
ENSG00000116266;STXBP3;1;108746674;108809526
ENSG00000162641;AKNAD1;1;108815898;108858228
ENSG00000274068;RP11-475E11.9;1;108837660;108963484
ENSG00000121957;GPSM2;1;108875350;108934545
ENSG00000121940;CLCC1;1;108929508;108963457
ENSG00000085433;WDR47;1;108970214;109042113
ENSG00000197780;TAF13;1;109062486;109076002
ENSG00000215717;TMEM167B;1;109089803;109096934
ENSG00000179902;C1orf194;1;109105951;109113857
ENSG00000116299;KIAA1324;1;109113679;109206781
ENSG00000031698;SARS;1;109213918;109238169
ENSG00000143126;CELSR2;1;109250019;109275750
ENSG00000134222;PSRC1;1;109279556;109283186
ENSG00000221986;MYBPHL;1;109292365;109307041
ENSG00000134243;SORT1;1;109309568;109397951
ENSG00000143106;PSMA5;1;109399031;109426427
ENSG00000143028;SYPL2;1;109466628;109482137
ENSG00000162650;ATXN7L2;1;109483479;109492804
ENSG00000174151;CYB561D1;1;109494052;109502932
ENSG00000181754;AMIGO1;1;109504175;109509738
ENSG00000156097;GPR61;1;109539872;109548406
ENSG00000065135;GNAI3;1;109548611;109618321
ENSG00000134183;GNAT2;1;109603267;109619929
ENSG00000116337;AMPD2;1;109616104;109632051
ENSG00000168765;GSTM4;1;109656081;109674836
ENSG00000213366;GSTM2;1;109668022;109709551
ENSG00000134184;GSTM1;1;109687814;109709039
ENSG00000134201;GSTM5;1;109712255;109775428
ENSG00000134202;GSTM3;1;109733932;109741038
ENSG00000198758;EPS8L3;1;109750080;109764027
ENSG00000184371;CSF1;1;109910242;109930992
ENSG00000168710;AHCYL1;1;109984686;110023741
ENSG00000143093;STRIP1;1;110031577;110074641
ENSG00000156150;ALX3;1;110059994;110070700
ENSG00000186150;UBL4B;1;110112468;110113945
ENSG00000197106;SLC6A17;1;110150486;110202202
ENSG00000116396;KCNC4;1;110211343;110283100
ENSG00000162775;RBM15;1;110338506;110346681
ENSG00000168679;SLC16A4;1;110362848;110391082
ENSG00000134248;LAMTOR5;1;110401249;110407942
ENSG00000143125;PROK1;1;110451200;110457354
ENSG00000143105;KCNA10;1;110517217;110519175
ENSG00000177301;KCNA2;1;110519837;110631474
ENSG00000177272;KCNA3;1;110672465;110675033
ENSG00000143119;CD53;1;110873154;110899928
ENSG00000121931;LRIF1;1;110947185;110964079
ENSG00000156171;DRAM2;1;111117333;111140216
ENSG00000134255;CEPT1;1;111139627;111185102
ENSG00000162777;DENND2D;1;111187174;111204535
ENSG00000064886;CHI3L2;1;111200771;111243440
ENSG00000134216;CHIA;1;111290862;111320566
ENSG00000173947;PIFO;1;111346288;111353013
ENSG00000085465;OVGP1;1;111414314;111427777
ENSG00000116455;WDR77;1;111439890;111449376
ENSG00000116459;ATP5F1;1;111448864;111462773
ENSG00000143110;C1orf162;1;111473792;111478512
ENSG00000121933;TMIGD3;1;111483348;111563962
ENSG00000282608;ADORA3;1;111499429;111503760
ENSG00000116473;RAP1A;1;111542218;111716691
ENSG00000197852;FAM212B;1;111680630;111755824
ENSG00000064703;DDX20;1;111755245;111768016
ENSG00000171385;KCND3;1;111770662;111989155
ENSG00000143079;CTTNBP2NL;1;112396181;112463456
ENSG00000134245;WNT2B;1;112466541;112530165
ENSG00000007341;ST7L;1;112523518;112620825
ENSG00000116489;CAPZA1;1;112619173;112671619
ENSG00000155363;MOV10;1;112673141;112700746
ENSG00000155366;RHOC;1;112701106;112707434
ENSG00000271810;RP11-426L16.10;1;112702614;112711433
ENSG00000155367;PPM1J;1;112709994;112715477
ENSG00000184599;FAM19A3;1;112720419;112727235
ENSG00000155380;SLC16A1;1;112911847;112957013
ENSG00000198799;LRIG2;1;113073209;113132260
ENSG00000081026;MAGI3;1;113390749;113685923
ENSG00000116793;PHTF1;1;113696831;113759489
ENSG00000081019;RSBN1;1;113761832;113812476
ENSG00000134242;PTPN22;1;113813811;113871759
ENSG00000188761;BCL2L15;1;113878168;113887547
ENSG00000134262;AP4B1;1;113894748;113905201
ENSG00000118655;DCLRE1B;1;113905141;113914086
ENSG00000163349;HIPK1;1;113929192;113977869
ENSG00000116774;OLFML3;1;113979391;114035572
ENSG00000134207;SYT6;1;114089291;114153919
ENSG00000197323;TRIM33;1;114392777;114511160
ENSG00000116752;BCAS2;1;114567557;114581639
ENSG00000175984;DENND2C;1;114582848;114670422
ENSG00000116748;AMPD1;1;114673090;114695618
ENSG00000213281;NRAS;1;114704469;114716894
ENSG00000009307;CSDE1;1;114716913;114758676
ENSG00000052723;SIKE1;1;114769479;114780685
ENSG00000198765;SYCP1;1;114854803;114995370
ENSG00000134200;TSHB;1;115029824;115034309
ENSG00000134198;TSPAN2;1;115048011;115089500
ENSG00000134259;NGF;1;115285918;115338236
ENSG00000173218;VANGL1;1;115641953;115698224
ENSG00000118729;CASQ2;1;115700007;115768781
ENSG00000177551;NHLH2;1;115836377;115843917
ENSG00000163393;SLC22A15;1;115976498;116070054
ENSG00000173212;MAB21L3;1;116111755;116135240
ENSG00000163399;ATP1A1;1;116372668;116410261
ENSG00000116815;CD58;1;116514535;116571039
ENSG00000143061;IGSF3;1;116574399;116667755
ENSG00000116824;CD2;1;116754385;116769228
ENSG00000134247;PTGFRN;1;116910057;116990358
ENSG00000134256;CD101;1;117001750;117036476
ENSG00000116830;TTF2;1;117060303;117107453
ENSG00000134253;TRIM45;1;117111060;117122587
ENSG00000134258;VTCN1;1;117143587;117210960
ENSG00000198162;MAN1A2;1;117367449;117528872
ENSG00000183508;FAM46C;1;117605934;117628372
ENSG00000196505;GDAP2;1;117863485;117929630
